helm,permeability
"PEPTIDE1{Y.Q.Y.X2403.G.Y.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.60637280
"PEPTIDE1{X375.X1661.R.X569.X232.X233.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.15416330
"PEPTIDE1{L.L.R.X1004.X725.X1457.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.76605221
"PEPTIDE1{X631.Y.F.X233.lalloHyp.P.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.50569500
"PEPTIDE1{L.X1432.P.Q.G.X1811.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.81441944
"PEPTIDE1{L.Q.X2577.X490.X232.X1004.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.52893147
"PEPTIDE1{X946.X1410.X2328.Y.P.Y.A}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.56636931
"PEPTIDE1{R.Q.G.X30.Y.L.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.09526059
"PEPTIDE1{X6.L.X2577.F.X3004.G.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.72170303
"PEPTIDE1{Y.Y.Y.X2328.am_F.G.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.20126042
"PEPTIDE1{L.X683.R.Y.R.X1432.X1038}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.70263087
"PEPTIDE1{G.X3004.X233.X490.G.X2461.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.62040492
"PEPTIDE1{P.X2461.R.F.X916.Y.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.76923972
"PEPTIDE1{Q.P.G.X786.X946.X2432.X591}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.04309785
"PEPTIDE1{X591.G.G.G.F.G.X945}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.26104712
"PEPTIDE1{G.Q.X2432.Q.X2432.X1811.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.79476727
"PEPTIDE1{F.Trp(7-Br).X946.P.L.F.Trp(5-Br)}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.96452962
"PEPTIDE1{G.X591.P.Q.dHpr.X956.X375}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.77626157
"PEPTIDE1{P.A.G.F.X1504.Y.dR}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.04365595
"PEPTIDE1{Y.F.Q.R.F.Y.Cit}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.36770299
"PEPTIDE1{X2258.Aze.F.(N->O)Tyr.X2258.F.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.61202837
"PEPTIDE1{dHpr.P.X1395.X2432.Y.P.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.44444401
"PEPTIDE1{Y.X1004.dP.L.X822.G.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.26071020
"PEPTIDE1{X1813.L.Mono51.X255.Q.L.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.44575585
"PEPTIDE1{G.X2747.R.Q.X956.F.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.05296725
"PEPTIDE1{P.X255.Mono107.Y.X1395.X1777.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.00983175
"PEPTIDE1{G.Q.Q.X1010.Y.Mono107.(N->O)Tyr}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.40756568
"PEPTIDE1{L.X619.X1813.Mono107.Q.X2432.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.14447193
"PEPTIDE1{X786.X1874.G.G.P.X1038.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.14053997
"PEPTIDE1{R.G.X1989.X786.F.Q.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.35745212
"PEPTIDE1{X497.dNle.R.X946.Y.X204.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.62040170
"PEPTIDE1{P.G.G.X2432.Hpr.X1802.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.78864660
"PEPTIDE1{X905.X504.Q.G.dP.X2577.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.05481959
"PEPTIDE1{G.Y.F.dP.dP.L.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.74985182
"PEPTIDE1{F.Q.F.Q.Y.P.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.17137379
"PEPTIDE1{F.Q.X2258.Q.X1811.Q.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.82105727
"PEPTIDE1{X255.X179.X375.G.Y.R.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.43505918
"PEPTIDE1{R.Y.Q.P.X956.Y.Aze}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.56811818
"PEPTIDE1{X1004.Y.G.Mono50.Q.G.X2285}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.37481366
"PEPTIDE1{R.X1540.dS.X956.Q.X1393.Mono50}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.39781531
"PEPTIDE1{Q.Q.Mono51.X2328.Mono106.X391.dP}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.68470039
"PEPTIDE1{Q.X233.L.F.F.L.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.84187084
"PEPTIDE1{F.Aze.Q.P.L.X1004.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.68584031
"PEPTIDE1{Q.Y.P.X1457.A.R.dHpr}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.41568289
"PEPTIDE1{G.X1664.Q.X1004.F.X1294.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.32484012
"PEPTIDE1{L.P.G.Y.R.F.X2791}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.25087112
"PEPTIDE1{R.G.Mono19.R.L.X683.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.33030375
"PEPTIDE1{G.X233.X2328.F.G.G.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.23024038
"PEPTIDE1{Q.X1664.Y.Y.G.G.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.41122175
"PEPTIDE1{Mono19.Y.Aze.Y.R.L.X302}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.50886587
"PEPTIDE1{Q.X1393.L.Phi.X1693.dR.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.94236472
"PEPTIDE1{Y.R.X387.X1004.Y.X1410.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.31626738
"PEPTIDE1{G.dHpr.X2258.R.P.F.X1664}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.10495505
"PEPTIDE1{F.X956.X233.X1664.P.Aze.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.68602314
"PEPTIDE1{P.F.X2432.F.X3004.X1798.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.26583733
"PEPTIDE1{dS.dS.X946.Y.A.Y.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.43889159
"PEPTIDE1{F.X880.L.P.Y.Y.(N->O)Val}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.00085565
"PEPTIDE1{X786.X981.G.X946.X490.P.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.71190925
"PEPTIDE1{P.X1004.Q.R.X2432.G.X1895}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.36480524
"PEPTIDE1{X1699.A.Q.G.X2432.X946.X490}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.61065312
"PEPTIDE1{Y.G.Hpr.A.P.X1010.dHpr}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.70693902
"PEPTIDE1{P.X7.Q.P.Y.dV.X1020}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.72995975
"PEPTIDE1{F.X255.Q.G.Q.R.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.03836826
"PEPTIDE1{G.L.G.X1395.Q.X786.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.45595156
"PEPTIDE1{Mono106.Q.A.G.L.F.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.07434127
"PEPTIDE1{Q.Mono106.am_G.L.L.X2391.meL}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.24907616
"PEPTIDE1{Mono31.Q.G.X867.G.P.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.83984482
"PEPTIDE1{L.Y.Y.G.P.G.X6}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.16613501
"PEPTIDE1{G.Y.G.X305.X2403.X2432.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.91176595
"PEPTIDE1{P.Y.X232.G.R.P.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.90979543
"PEPTIDE1{Y.P.dHpr.G.G.X1004.X1004}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.42756099
"PEPTIDE1{F.P.X2461.X946.F.Q.dP}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.13815507
"PEPTIDE1{R.G.X975.G.dP.dP.X1664}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.90860846
"PEPTIDE1{P.dNle.Q.X591.G.F.X1213}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.15591882
"PEPTIDE1{P.Y.X2577.P.P.X425.Aze}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.36688815
"PEPTIDE1{F.P.Q.X2432.G.A.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.38141637
"PEPTIDE1{Y.Y.X1004.P.X255.dP.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.54899298
"PEPTIDE1{Y.X101.G.F.X1004.dS.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.79839672
"PEPTIDE1{X3004.G.G.L.d(N->O)Gly(allyl).G.X49}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.83194807
"PEPTIDE1{Q.G.X126.X1798.X569.X1720.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.24707472
"PEPTIDE1{Q.G.Y.X2577.X956.Q.X591}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.21562232
"PEPTIDE1{Q.R.Q.L.Y.G.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.28596821
"PEPTIDE1{P.G.X529.X1035.X113.R.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.30537879
"PEPTIDE1{P.X1457.X1802.X255.X2671.X2188.X956}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.06343317
"PEPTIDE1{X786.G.dP.X233.X175.Q.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.78537333
"PEPTIDE1{X930.dP.P.X631.X640.X2432.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.55177884
"PEPTIDE1{R.Hpr.X1800.X49.Q.G.X981}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.84625436
"PEPTIDE1{R.X204.Y.X1817.X2432.Mono19.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.66172179
"PEPTIDE1{L.X956.X1010.R.Y.G.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.99126852
"PEPTIDE1{F.Y.X425.Q.X2432.X671.X297}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.25816116
"PEPTIDE1{Q.Q.G.X956.P.G.X232}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.92699502
"PEPTIDE1{P.Aze.L.G.Q.X2745.meW}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.71607132
"PEPTIDE1{Y.G.R.Aze.Q.lalloHyp.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.81406051
"PEPTIDE1{R.P.X1777.P.X1350.L.X569}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.74433868
"PEPTIDE1{F.X1788.X798.Y.dPhe(2-F).Q.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.01479151
"PEPTIDE1{X375.lalloHyp.X1058.dHpr.P.Q.X975}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.62467760
"PEPTIDE1{(N->O)Tyr.Q.Q.G.G.Mono60.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.79131738
"PEPTIDE1{X2403.meL.G.X49.X612.X880.X490}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.90354794
"PEPTIDE1{Y.G.G.X2791.Q.L.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.21977573
"PEPTIDE1{X2328.Y.F.X2526.X2465.G.X2432}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.46210655
"PEPTIDE1{F.G.L.X2403.P.X11.X261}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.11648648
"PEPTIDE1{Q.A.L.G.X2574.X1811.X956}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.94961413
"PEPTIDE1{Mono31.Y.X975.L.meL.G.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.24969072
"PEPTIDE1{Q.F.X1895.X683.F.F.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.56354588
"PEPTIDE1{X2432.Y.X233.X946.R.R.X2432}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.84231140
"PEPTIDE1{P.Y.Q.X1811.G.2-Pal.meW}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-8.21480000
"PEPTIDE1{G.Q.X569.P.Q.Mono106.X1457}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.94492392
"PEPTIDE1{Q.X2461.X956.Y.F.R.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.58141166
"PEPTIDE1{P.Mono107.R.Q.X2669.F.dD}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.19643636
"PEPTIDE1{X1213.G.Q.G.Y.F.X1004}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.06737759
"PEPTIDE1{R.P.X737.F.Q.F.Mono50}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.17663477
"PEPTIDE1{X2432.R.X305.X683.X1004.X2432.dHpr}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.79850409
"PEPTIDE1{R.dHpr.X2258.A.X2328.X591.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.04691892
"PEPTIDE1{Q.X946.X1004.R.R.G.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.27391369
"PEPTIDE1{G.G.X2432.Q.Y.X956.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.16730135
"PEPTIDE1{P.P.R.X2432.X1813.Q.X305}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.60028407
"PEPTIDE1{dHpr.Y.Q.P.Y.X2433.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.63258047
"PEPTIDE1{P.Q.X2258.P.G.G.X11}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.23492952
"PEPTIDE1{Q.X1206.Y.Y.F.G.X1720}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.49730027
"PEPTIDE1{X2791.F.X1956.X1811.R.L.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.66747266
"PEPTIDE1{Q.G.X490.R.P.X956.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.87689199
"PEPTIDE1{dP.G.F.L.X1829.X1918.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.64375171
"PEPTIDE1{X975.Mono16.Q.Q.G.G.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.21789213
"PEPTIDE1{P.X261.Mono60.G.X302.X809.Phe(CHF2)}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.12577427
"PEPTIDE1{X1113.X2258.X1395.F.X1004.Y.X683}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.95136056
"PEPTIDE1{L.X255.G.Q.G.dD.Aze}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.78349232
"PEPTIDE1{X946.G.X822.F.X956.X1004.A}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.29342073
"PEPTIDE1{P.am_G.Y.G.F.X136.X2328}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.12586700
"PEPTIDE1{F.G.dHpr.R.dD.G.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.75768606
"PEPTIDE1{dHpr.L.L.X2669.X786.dHpr.Mono51}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.68305636
"PEPTIDE1{G.X1213.X786.X233.X2791.X232.X233}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.23437714
"PEPTIDE1{Hpr.G.P.A.Q.Y.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.76855612
"PEPTIDE1{P.L.G.X1410.X1811.L.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-8.12162971
"PEPTIDE1{X946.L.Y.X2745.G.dHpr.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.74956806
"PEPTIDE1{F.P.Trp(5-Br).X3004.G.P.X2465}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.59006951
"PEPTIDE1{P.X1811.X1004.X946.P.F.X1813}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.27245197
"PEPTIDE1{G.X2432.R.P.X2432.P.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.22983472
"PEPTIDE1{G.Q.X1004.R.X375.Q.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.96604857
"PEPTIDE1{G.X591.X305.R.G.Y.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.93601446
"PEPTIDE1{G.Y.X631.P.X2432.X956.X1788}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.80239161
"PEPTIDE1{L.L.P.Q.Mono50.X2364.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.42359275
"PEPTIDE1{X956.F.X2432.X671.G.L.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.84876140
"PEPTIDE1{Hpr.G.Q.P.X2432.dHpr.X375}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.44972805
"PEPTIDE1{G.L.R.Y.X577.X956.X261}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.28210745
"PEPTIDE1{X204.P.Q.X1004.Q.X2501.X1457}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.69019937
"PEPTIDE1{X196.A.X2132.Q.X946.dS.X2328}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.79906474
"PEPTIDE1{Q.X683.X1811.X375.X3011.G.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.66440888
"PEPTIDE1{X631.X1811.F.P.X204.Y.dD}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.35613573
"PEPTIDE1{G.G.G.Y.Q.R.dS}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.12007774
"PEPTIDE1{G.R.X591.X113.Y.L.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.40376147
"PEPTIDE1{F.Q.G.Y.L.X1788.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.69467665
"PEPTIDE1{dP.L.G.Y.meQ.P.X2285}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.83879399
"PEPTIDE1{R.X2747.Y.A.Q.X1918.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.45730064
"PEPTIDE1{Q.G.G.F.X1956.X956.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.15310034
"PEPTIDE1{G.X1898.P.X3004.X2328.A.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.83690738
"PEPTIDE1{P.P.X1457.X2432.L.A.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.36640321
"PEPTIDE1{Y.L.X956.Y.X2432.X2791.X1788}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.65101645
"PEPTIDE1{X1956.X233.X1777.dHpr.Hph(2-Cl).X196.X1491}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.39394291
"PEPTIDE1{Q.am_G.P.X2432.X946.R.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.29624783
"PEPTIDE1{Y.Mono106.Q.X46.Y.X1661.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.30795793
"PEPTIDE1{Y.Q.X6.X2432.Y.R.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.01862935
"PEPTIDE1{L.R.Y.P.X1811.Q.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.68749835
"PEPTIDE1{G.X2113.X3004.G.P.X187.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.24262668
"PEPTIDE1{F.G.X1913.F.X1769.P.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.74924110
"PEPTIDE1{Q.Q.R.X956.G.L.dHpr}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.78140503
"PEPTIDE1{R.X671.Y.P.Mono107.R.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.14476692
"PEPTIDE1{F.X255.Q.Q.P.Q.X375}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.63801457
"PEPTIDE1{F.Q.dD.F.X305.Q.X2258}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.62898577
"PEPTIDE1{G.F.dP.Y.X1004.F.X612}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.43681419
"PEPTIDE1{P.R.P.Q.R.X1393.X2403}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.27981774
"PEPTIDE1{G.X1813.F.X490.X1457.X1004.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.46727225
"PEPTIDE1{Q.X2432.X232.X305.G.P.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.91781553
"PEPTIDE1{X261.Q.(N->O)Val.Y.F.Mono107.X956}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.05543798
"PEPTIDE1{dS.X490.X798.A.G.R.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.46478990
"PEPTIDE1{X136.X232.X946.Q.X2432.G.Aze}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.81690673
"PEPTIDE1{X946.X2432.F.Y.G.X2328.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.17183083
"PEPTIDE1{X255.P.X196.Q.R.G.Dab}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.78827804
"PEPTIDE1{Q.L.X785.X2432.F.X822.X905}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.94766204
"PEPTIDE1{G.X1350.dHpr.X1432.dHpr.G.X233}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.49439006
"PEPTIDE1{X956.R.F.X1350.X1213.L.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.75375214
"PEPTIDE1{am_G.P.G.G.dP.X1811.X346}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.72640729
"PEPTIDE1{Q.X945.dH.X136.Q.X2203.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.21662865
"PEPTIDE1{P.X785.R.X1788.X2432.X201.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.20262410
"PEPTIDE1{G.A.G.dR.F.X1038.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.68354840
"PEPTIDE1{X1294.G.G.X2328.X916.R.X786}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.58021317
"PEPTIDE1{Mono19.R.GABA.F.R.X1971.X946}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.66161835
"PEPTIDE1{X946.Y.A.F.X2577.X1004.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.73549491
"PEPTIDE1{G.X1811.X946.G.Y.X2527.X6}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.51518889
"PEPTIDE1{F.R.X11.P.R.Mono106.G}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.54883329
"PEPTIDE1{P.G.dD.X2328.G.X1457.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.68729288
"PEPTIDE1{X1058.G.L.G.X255.Y.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.86350389
"PEPTIDE1{X2048.P.R.X2577.G.F.X591}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.71798280
"PEPTIDE1{X2328.X956.X2432.R.Y.G.X702}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.64268139
"PEPTIDE1{X255.P.homoPhe_4CF3_3Cl.X1811.R.R.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.77172914
"PEPTIDE1{P.Q.X1190.d(N->O)aIle.P.G.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.85762068
"PEPTIDE1{L.G.Mono106.G.dCit.X2328.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.41382659
"PEPTIDE1{R.X2433.X1664.X956.F.X315.Y}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.47888811
"PEPTIDE1{G.R.X1395.Q.X577.X2432.Q}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-7.64876379
"PEPTIDE1{L.G.X1294.G.L.F.X946}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.74442764
"PEPTIDE1{dHpr.X3004.P.dHpr.X7.Q.P}$PEPTIDE1,PEPTIDE1,1:R1-7:R2$$$",-6.82856893
